"SpeciesId","Species Name","StatArea","Year","T_Idx_E","ExpFactor1","AdjSum","ExpFactor2","ObsE","ExpFactor3","TE","CDN Harvest","CDN ER","TRTC","Total Harvest","Total ER","Total Run","Q1","Q2","Q3"
"CM","Chum","01",1974,35000,1,35000,1.16269945314256,40694.4808599895,1.5,61041.7212899843,19620,0.243238052526362,80661.7212899843,19620,0.243238052526362,80661.7212899843,2.25,5,4.30033744875853
"CM","Chum","01",1975,50500,1,50500,1.16269945314256,58716.3223836992,1.5,88074.4835755487,11337,0.114041150903702,99411.4835755487,11337,0.114041150903702,99411.4835755487,2.25,5,4.30033744875853
"CM","Chum","01",1976,48500,1,48500,1.16269945314256,56390.923477414,1.5,84586.3852161211,2195,0.0252934427646385,86781.3852161211,2195,0.0252934427646385,86781.3852161211,2.25,5,4.30033744875853
"CM","Chum","01",1977,52000,1,52000,1.16269945314256,60460.371563413,1.5,90690.5573451195,5325,0.0554597624305794,96015.5573451195,5325,0.0554597624305794,96015.5573451195,2.25,5,4.30033744875853
"CM","Chum","01",1978,51000,1,51000,1.16269945314256,59297.6721102704,1.5,88946.5081654057,5923,0.0624331264548479,94869.5081654057,5923,0.0624331264548479,94869.5081654057,2.25,5,4.30033744875853
"CM","Chum","01",1979,28400,1,28400,1.16269945314256,33020.6644692486,1.5,49530.996703873,6182,0.110961541574558,55712.996703873,6182,0.110961541574558,55712.996703873,2.25,5,4.30033744875853
"CM","Chum","01",1980,12800,1,12800,1.04103797016903,13325.2860181635,1.5,19987.9290272453,10758,0.349899981570467,30745.9290272453,10758,0.349899981570467,30745.9290272453,2.25,5,4.80289878301767
"CM","Chum","01",1981,25200,1,25200,1.04103797016903,26234.1568482594,1.5,39351.2352723892,16682,0.297716166466301,56033.2352723892,16682,0.297716166466301,56033.2352723892,2.25,5,4.80289878301767
"CM","Chum","01",1982,69000,1,69000,1.04103797016903,71831.6199416627,1.5,107747.429912494,12413,0.103303558492922,120160.429912494,12413,0.103303558492922,120160.429912494,2.25,5,4.80289878301767
"CM","Chum","01",1983,34050,1,34050,1.04103797016903,35447.3428842553,1.5,53171.014326383,2637,0.0472512780078142,55808.014326383,2637,0.0472512780078142,55808.014326383,2.25,5,4.80289878301767
"CM","Chum","01",1984,52000,1,52000,1.04103797016903,54133.9744487893,1.5,81200.9616731839,6279,0.0717764374824224,87479.9616731839,6279,0.0717764374824224,87479.9616731839,2.25,5,4.80289878301767
"CM","Chum","01",1985,62400,1,62400,1.04103797016903,64960.7693385472,1.5,97441.1540078207,55241,0.361803907987638,152682.154007821,55241,0.361803907987638,152682.154007821,2.25,5,4.80289878301767
"CM","Chum","01",1986,82200,1,82200,1.04103797016903,85573.3211478939,1.5,128359.981721841,105957,0.452195138488862,234316.981721841,105957,0.452195138488862,234316.981721841,2.25,5,4.80289878301767
"CM","Chum","01",1987,50200,1,50200,1.04103797016903,52260.1061024851,1.5,78390.1591537276,6853,0.080393547916746,85243.1591537276,6853,0.080393547916746,85243.1591537276,2.25,5,4.80289878301767
"CM","Chum","01",1988,28900,1,28900,1.04103797016903,30085.9973378848,1.5,45128.9960068272,8101,0.152188626859205,53229.9960068272,8101,0.152188626859205,53229.9960068272,2.25,5,4.80289878301767
"CM","Chum","01",1989,18250,1.02734921943496,18749.123254688,1.04103797016903,19518.5492155092,1.5,29277.8238232638,5398,0.155670418315441,34675.8238232638,5398,0.155670418315441,34675.8238232638,2.25,4.86689424142455,4.80289878301767
"CM","Chum","01",1990,4700,1.02465475776322,4815.87736148715,1.00996412913511,4863.86338541588,1.5,7295.79507812382,8692,0.543664711583232,15987.7950781238,8692,0.543664711583232,15987.7950781238,2.25,4.879692366739,4.95067087608524
"CM","Chum","01",1991,900,1.39145527369826,1252.30974632844,1.00996412913511,1264.78792235802,1.5,1897.18188353702,2956,0.609084940753478,4853.18188353702,2956,0.609084940753478,4853.18188353702,2.25,3.59336019957782,4.95067087608524
"CM","Chum","01",1992,6300,1,6300,1.00996412913511,6362.77401355122,1.5,9544.16102032682,9107,0.488280594976088,18651.1610203268,9107,0.488280594976088,18651.1610203268,2.25,5,4.95067087608524
"CM","Chum","01",1993,50060,1.00830542531815,50475.7695914267,1.00996412913511,50978.7166778299,1.5,76468.0750167448,23894,0.238077979117246,100362.075016745,23894,0.238077979117246,100362.075016745,2.25,4.9588149329082,4.95067087608524
"CM","Chum","01",1994,32100,1,32100,1.00996412913511,32419.8485452371,1.5,48629.7728178557,13960,0.223039633657489,62589.7728178557,13960,0.223039633657489,62589.7728178557,2.25,5,4.95067087608524
"CM","Chum","01",1995,19830,1,19830,1.00996412913511,20027.5886807493,1.5,30041.383021124,23918,0.443259330645731,53959.383021124,23918,0.443259330645731,53959.383021124,2.25,5,4.95067087608524
"CM","Chum","01",1996,6600,1,6600,1.00996412913511,6665.76325229175,1.5,9998.64487843762,944,0.0862679919239765,10942.6448784376,944,0.0862679919239765,10942.6448784376,2.25,5,4.95067087608524
"CM","Chum","01",1997,31050,1.03337655403859,32086.3420028983,1.00996412913511,32406.0544580886,1.5,48609.0816871329,47218,0.49274170901043,95827.0816871329,47218,0.49274170901043,95827.0816871329,2.25,4.83850729964719,4.95067087608524
"CM","Chum","01",1998,32000,1.03337655403859,33068.049729235,1.00996412913511,33397.5440469835,1.5,50096.3160704752,2483,0.0472238930736925,52579.3160704752,2483,0.0472238930736925,52579.3160704752,2.25,4.83850729964719,4.95067087608524
"CM","Chum","01",1999,33000,1.03337655403859,34101.4262832736,1.00996412913511,34441.2172984517,1.5,51661.8259476775,1199,0.0226822032857903,52860.8259476775,1199,0.0226822032857903,52860.8259476775,2.25,4.83850729964719,4.95067087608524
"CM","Chum","01",2000,12700,1,12700,1.04739026382023,13301.8563505169,1.5,19952.7845257753,262,0.0129608109186586,20214.7845257753,262,0.0129608109186586,20214.7845257753,2.25,5,4.77376979022424
"CM","Chum","01",2001,3800,1.03718221046585,3941.29239977022,1.04739026382023,4128.07128638799,1.5,6192.10692958198,0,0,6192.10692958198,0,0,6192.10692958198,2.25,4.82075372055819,4.77376979022424
"CM","Chum","01",2002,7000,1.08941375894208,7625.89631259454,1.04739026382023,7987.2895507141,1.5,11980.9343260712,16,0.00133367405081393,11996.9343260712,16,0.00133367405081393,11996.9343260712,2.25,4.58962442777982,4.77376979022424
"CM","Chum","01",2003,34000,1,34000,1.04739026382023,35611.2689698878,1.5,53416.9034548316,0,0,53416.9034548316,0,0,53416.9034548316,2.25,5,4.77376979022424
"CM","Chum","01",2004,4000,1,4000,1.04739026382023,4189.56105528091,1.5,6284.34158292137,0,0,6284.34158292137,0,0,6284.34158292137,2.25,5,4.77376979022424
"CM","Chum","01",2005,1650,1.40167400276593,2312.76210456379,1.04739026382023,2422.36451085249,1.5,3633.54676627874,0,0,3633.54676627874,0,0,3633.54676627874,2.25,3.567163256316,4.77376979022424
"CM","Chum","01",2006,18300,1,18300,1.04739026382023,19167.2418279102,1.5,28750.8627418653,920,0.0310068503232934,29670.8627418653,920,0.0310068503232934,29670.8627418653,2.25,5,4.77376979022424
"CM","Chum","01",2007,1800,8.48001135966445,15264.020447396,1.04739026382023,15987.3864033555,1.5,23981.0796050332,0,0,23981.0796050332,0,0,23981.0796050332,2.25,0.589621851661982,4.77376979022424
"CM","Chum","01",2008,600,27.8945817763725,16736.7490658235,1.04739026382023,17529.9080195458,1.5,26294.8620293188,0,0,26294.8620293188,0,0,26294.8620293188,2.25,0.179246279441807,4.77376979022424
"CM","Chum","01",2009,35520,1,35520,1.04739026382023,37203.3021708945,1.5,55804.9532563418,0,0,55804.9532563418,0,0,55804.9532563418,2.25,5,4.77376979022424
"CM","Chum","01",2010,200,45.6,9120,1,9120,1.5,13680,0,0,13680,0,0,13680,2.25,0.109649122807018,5
"CM","Chum","01",2011,25400,1.08313539192399,27511.6389548694,1,27511.6389548694,1.5,41267.458432304,0,0,41267.458432304,0,0,41267.458432304,2.25,4.61622807017544,5
"CM","Chum","01",2012,4000,1.02242152466368,4089.68609865471,1,4089.68609865471,1.5,6134.52914798206,0,0,6134.52914798206,0,0,6134.52914798206,2.25,4.89035087719298,5
"CM","Chum","01",2013,,,,,,,,,,,,,,,,
"CM","Chum","01",2014,,,,,,,,,,,,,,,,
"CM","Chum","01",2015,4500,1.08313539192399,4874.10926365796,1,4874.10926365796,1.5,7311.16389548694,,,,,,,2.25,4.61622807017544,5
"CM","Chum","01",2016,6200,1.08313539192399,6715.43942992874,1,6715.43942992874,1.5,10073.1591448931,,,,,,,2.25,4.61622807017544,5
"CM","Chum","01",2017,2500,1.08313539192399,2707.83847980998,1,2707.83847980998,1.5,4061.75771971496,,,,,,,2.25,4.61622807017544,5
"CM","Chum","02E",1954,247700,1.03306636390892,255890.53834024,1.30816032784424,334745.850527407,1.5,502118.77579111,328205,0.395273518077084,830323.77579111,328205,0.395273518077084,830323.77579111,3,4.83996011745168,3.8221614687243
"CM","Chum","02E",1955,20875,1.03105548980412,21523.2833496609,1.30816032784424,28155.9054029769,1.5,42233.8581044653,55392,0.5673906593551,97625.8581044653,55392,0.5673906593551,97625.8581044653,3,4.84939952257072,3.8221614687243
"CM","Chum","02E",1956,78450,1.03925989769134,81529.9389738856,1.30816032784424,106654.231697199,1.5,159981.347545798,47369,0.228449098642274,207350.347545798,47369,0.228449098642274,207350.347545798,3,4.81111607511002,3.8221614687243
"CM","Chum","02E",1957,102350,1.05088945741147,107558.535966064,1.30816032784424,140703.809671813,1.5,211055.714507719,21412,0.0921074139062394,232467.714507719,21412,0.0921074139062394,232467.714507719,3,4.757874355611,3.8221614687243
"CM","Chum","02E",1958,126800,1.03019088327505,130628.203999277,1.30816032784424,170882.634169398,1.5,256323.951254097,15786,0.0580133138359906,272109.951254097,15786,0.0580133138359906,272109.951254097,3,4.85346946975947,3.8221614687243
"CM","Chum","02E",1959,23093,1.14058148534389,26339.4482410463,1.30816032784424,34456.2212462436,1.5,51684.3318693653,21,0.000406147668736698,51705.3318693653,21,0.000406147668736698,51705.3318693653,3,4.38372888237135,3.8221614687243
"CM","Chum","02E",1960,140793,1.02792446696227,144724.569477019,1.30816032784424,189322.940254174,1.5,283984.410381261,3196,0.0111288927951492,287180.410381261,3196,0.0111288927951492,287180.410381261,3,4.86417062799957,3.8221614687243
"CM","Chum","02E",1961,143850,1.0242228861085,147334.462166707,1.30816032784424,192737.098330754,1.5,289105.647496131,66312,0.18657486612485,355417.647496131,66312,0.18657486612485,355417.647496131,3,4.8817499274961,3.8221614687243
"CM","Chum","02E",1962,217750,1.0242228861085,223024.533450125,1.30816032784424,291751.846795424,1.5,437627.770193136,106690,0.196006828809105,544317.770193136,106690,0.196006828809105,544317.770193136,3,4.8817499274961,3.8221614687243
"CM","Chum","02E",1963,201975,1.02926809000522,207886.422478804,1.30816032784424,271948.770584238,1.5,407923.155876358,140066,0.255599948462489,547989.155876358,140066,0.255599948462489,547989.155876358,3,4.85782086178796,3.8221614687243
"CM","Chum","02E",1964,281450,1.0242228861085,288267.531295236,1.30816032784424,377100.148246026,1.5,565650.222369038,569870,0.501858081233533,1135520.22236904,569870,0.501858081233533,1135520.22236904,3,4.8817499274961,3.8221614687243
"CM","Chum","02E",1965,176000,1.03520587611352,182196.234195979,1.30816032784424,238341.885457798,1.5,357512.828186697,76170,0.175635268563618,433682.828186697,76170,0.175635268563618,433682.828186697,3,4.82995712772762,3.8221614687243
"CM","Chum","02E",1966,258200,1.01480733198475,262023.253118463,1.30816032784424,342768.424702263,1.5,514152.637053394,132713,0.205163162793026,646865.637053394,132713,0.205163162793026,646865.637053394,3,4.92704362927792,3.8221614687243
"CM","Chum","02E",1967,195675,1.02157099563099,199895.904570094,1.30816032784424,261495.892057135,1.5,392243.838085702,392781,0.500342130521378,785024.838085702,392781,0.500342130521378,785024.838085702,3,4.89442243503759,3.8221614687243
"CM","Chum","02E",1968,218325,1.01564629894144,221740.978216391,1.30816032784424,290072.750760056,1.5,435109.126140084,571097,0.567574560682502,1006206.12614008,571097,0.567574560682502,1006206.12614008,3,4.92297368208917,3.8221614687243
"CM","Chum","02E",1969,160225,1.01329002377404,162354.394059196,1.30816032784424,212385.577359431,1.5,318578.366039146,50963,0.137908782841381,369541.366039146,50963,0.137908782841381,369541.366039146,3,4.93442142199059,3.8221614687243
"CM","Chum","02E",1970,160275,1.05277153232593,168732.957343539,1.30816032784424,220729.760796652,1.5,331094.641194978,365006,0.524358086171855,696100.641194978,365006,0.524358086171855,696100.641194978,3,4.74936854433486,3.8221614687243
"CM","Chum","02E",1971,153800,1.01329002377404,155844.005656448,1.30816032784424,203868.945532098,1.5,305803.418298148,303245,0.497899659352785,609048.418298148,303245,0.497899659352785,609048.418298148,3,4.93442142199059,3.8221614687243
"CM","Chum","02E",1972,125525,1.01450446056695,127345.672412667,1.30816032784424,166588.556572899,1.5,249882.834859349,281871,0.53007798255852,531753.834859349,281871,0.53007798255852,531753.834859349,3,4.92851455498359,3.8221614687243
"CM","Chum","02E",1973,157325,1.01329002377404,159415.852990251,1.30816032784424,208541.494511296,1.5,312812.241766945,430813,0.579341549752044,743625.241766945,430813,0.579341549752044,743625.241766945,3,4.93442142199059,3.8221614687243
"CM","Chum","02E",1974,126770,1.06517065303036,135031.683684659,1.30816032784424,176643.091598283,1.5,264964.637397425,150443,0.362157520604441,415407.637397425,150443,0.362157520604441,415407.637397425,3,4.6940835121351,3.8221614687243
"CM","Chum","02E",1975,46735,1.01329002377404,47356.1092610799,1.30816032784424,61949.3834164019,1.5,92924.0751246029,2226,0.0233946215710809,95150.0751246029,2226,0.0233946215710809,95150.0751246029,3,4.93442142199059,3.8221614687243
"CM","Chum","02E",1976,111585,1.00955486934832,112651.180096233,1.30816032784424,147365.804686728,1.5,221048.707030092,47775,0.177718700957621,268823.707030092,47775,0.177718700957621,268823.707030092,3,4.95267781059542,3.8221614687243
"CM","Chum","02E",1977,123700,1.00574479314054,124410.630911485,1.30816032784424,162749.051720477,1.5,244123.577580715,171392,0.412480323837454,415515.577580715,171392,0.412480323837454,415515.577580715,3,4.97144010498626,3.8221614687243
"CM","Chum","02E",1978,175912,1.0151085543031,178569.776004566,1.30816032784424,233597.896721206,1.5,350396.845081808,116169,0.248987364215721,466565.845081808,116169,0.248987364215721,466565.845081808,3,4.92558158317625,3.8221614687243
"CM","Chum","02E",1979,33610,1.01908736835636,34251.5264504574,1.30816032784424,44806.4880705959,1.5,67209.7321058939,1059,0.0155122259830071,68268.7321058939,1059,0.0155122259830071,68268.7321058939,3,4.90635067733619,3.8221614687243
"CM","Chum","02E",1980,121732,1.00400484736927,122219.518079956,1.30816032784424,159882.72484044,1.5,239824.087260659,123217,0.339402355060521,363041.087260659,123217,0.339402355060521,363041.087260659,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1981,136798,1.00780172717746,137865.260674423,1.30816032784424,180349.864602184,1.5,270524.796903277,37499,0.121740593996298,308023.796903277,37499,0.121740593996298,308023.796903277,3,4.96129334289139,3.8221614687243
"CM","Chum","02E",1982,142601,1.0044954389444,143242.05408891,1.30816032784424,187383.572438031,1.5,281075.358657047,29429,0.0947780576326931,310504.358657047,29429,0.0947780576326931,310504.358657047,3,4.9776233979264,3.8221614687243
"CM","Chum","02E",1983,124922,1.00400484736927,125422.293543063,1.30816032784424,164072.46864027,1.5,246108.702960405,887,0.00359115559246061,246995.702960405,887,0.00359115559246061,246995.702960405,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1984,224975,1.00400484736927,225875.990536901,1.30816032784424,295482.009832894,1.5,443223.014749341,241314,0.352521477729532,684537.014749341,241314,0.352521477729532,684537.014749341,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1985,247315,1.00400484736927,248305.45882713,1.30816032784424,324823.350424813,1.5,487235.025637219,651727,0.572211351502589,1138962.02563722,651727,0.572211351502589,1138962.02563722,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1986,203130,1.00400484736927,203943.504646119,1.30816032784424,266790.80189957,1.5,400186.202849355,223853,0.358716245674775,624039.202849355,223853,0.358716245674775,624039.202849355,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1987,237326,1.00400484736927,238276.454406759,1.30816032784424,311703.804714308,1.5,467555.707071462,194041,0.293291967638286,661596.707071462,194041,0.293291967638286,661596.707071462,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1988,203573,1.00400484736927,204388.278793504,1.30816032784424,267372.637794029,1.5,401058.956691044,394835,0.496089958568777,795893.956691044,394835,0.496089958568777,795893.956691044,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1989,228510,1.00400484736927,229425.147672351,1.30816032784424,300124.876394776,1.5,450187.314592164,136602,0.232795650164391,586789.314592164,136602,0.232795650164391,586789.314592164,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1990,233352,1.00400484736927,234286.539143313,1.30816032784424,306484.355855209,1.5,459726.533782813,298552,0.39372339674528,758278.533782813,298552,0.39372339674528,758278.533782813,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1991,176757,1.00646622258944,177899.950106241,1.30816032784424,232721.657054454,1.5,349082.485581681,270844,0.43689696488103,619926.485581681,270844,0.43689696488103,619926.485581681,3,4.96787660408116,3.8221614687243
"CM","Chum","02E",1992,120171,1.00435966064179,120694.904778984,1.30816032784424,157888.286204805,1.5,236832.429307208,136586,0.365771984669862,373418.429307208,136586,0.365771984669862,373418.429307208,3,4.97829631748152,3.8221614687243
"CM","Chum","02E",1993,125489,1.00400484736927,125991.564291522,1.30816032784424,164817.166049206,1.5,247225.749073809,117316,0.321817735000353,364541.749073809,117316,0.321817735000353,364541.749073809,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1994,152032,1.00400484736927,152640.864955244,1.30816032784424,199678.723942281,1.5,299518.085913421,135168,0.310955432852116,434686.085913421,135168,0.310955432852116,434686.085913421,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1995,140897,1.00400484736927,141461.270979788,1.30816032784424,185054.022622182,1.5,277581.033933272,28705,0.0937195850276793,306286.033933272,28705,0.0937195850276793,306286.033933272,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1996,178213,1.00400484736927,178926.715864219,1.30816032784424,234064.83128503,1.5,351097.246927545,122285,0.25832189693146,473382.246927545,122285,0.25832189693146,473382.246927545,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1997,124483,1.01013644105156,125744.814591421,1.30816032784424,164494.377880626,1.5,246741.566820939,50406,0.169632888262466,297147.566820939,50406,0.169632888262466,297147.566820939,3,4.94982637671697,3.8221614687243
"CM","Chum","02E",1998,179472,1.00400484736927,180190.757967057,1.30816032784424,235718.401016687,1.5,353577.601525031,90961,0.204618900783756,444538.601525031,90961,0.204618900783756,444538.601525031,3,4.98005563728223,3.8221614687243
"CM","Chum","02E",1999,167305,1.07331493400424,179570.95503358,1.30816032784424,234907.599408031,1.5,352361.399112047,94244,0.211022975063397,446605.399112047,94244,0.211022975063397,446605.399112047,3,4.65846494965496,3.8221614687243
"CM","Chum","02E",2000,127069,1.04207532356164,132415.469289654,1.30816032784424,173220.663717602,1.5,259830.995576403,74463,0.222747045969545,334293.995576403,74463,0.222747045969545,334293.995576403,3,4.79811764749485,3.8221614687243
"CM","Chum","02E",2001,129839,1.08813294904144,141282.093970592,1.30816032784424,184819.63036709,1.5,277229.445550635,265,0.000954974069748162,277494.445550635,265,0.000954974069748162,277494.445550635,3,4.59502674227868,3.8221614687243
"CM","Chum","02E",2002,82845,1.00586907140645,83331.2232206676,1.30816032784424,109010.60028801,1.5,163515.900432015,6272,0.036940205892418,169787.900432015,6272,0.036940205892418,169787.900432015,3,4.97082586803148,3.8221614687243
"CM","Chum","02E",2003,103934,1.00722907532978,104685.346715325,1.30816032784424,136945.217479607,1.5,205417.826219411,5942,0.0281131949542372,211359.826219411,5942,0.0281131949542372,211359.826219411,3,4.96411404561862,3.8221614687243
"CM","Chum","02E",2004,110295,1.10953211189399,122375.844281347,1.30816032784424,160087.224575303,1.5,240130.836862954,0,0,240130.836862954,0,0,240130.836862954,3,4.50640404761691,3.8221614687243
"CM","Chum","02E",2005,98889,1.06782912449118,105596.554291808,1.30816032784424,138137.223081593,1.5,207205.83462239,20810,0.0912655914202747,228015.83462239,20810,0.0912655914202747,228015.83462239,3,4.68239710392102,3.8221614687243
"CM","Chum","02E",2006,96124,1.00507954041508,96612.2657428595,1.30816032784424,126384.333227954,1.5,189576.499841931,17820,0.0859223758047107,207396.499841931,17820,0.0859223758047107,207396.499841931,3,4.97473065458588,3.8221614687243
"CM","Chum","02E",2007,18812,1.01679785523714,19128.0012527211,1.30816032784424,25022.4923897647,1.5,37533.7385846471,0,0,37533.7385846471,0,0,37533.7385846471,3,4.91739825595312,3.8221614687243
"CM","Chum","02E",2008,85710,1.09711661924605,94033.8654355787,1.30816032784424,123011.372236668,1.5,184517.058355002,3800,0.0201787349122485,188317.058355002,3800,0.0201787349122485,188317.058355002,3,4.55740065576262,3.8221614687243
"CM","Chum","02E",2009,132129,1.0039908997736,132656.313596186,1.30816032784424,173535.726684595,1.5,260303.590026892,0,0,260303.590026892,0,0,260303.590026892,3,4.98012482097946,3.8221614687243
"CM","Chum","02E",2010,41168,1.26337342900522,52010.5573252869,1.30816032784424,68038.1477220089,1.5,102057.221583013,7744,0.070527448496056,109801.221583013,7744,0.070527448496056,109801.221583013,3,3.95765803301483,3.8221614687243
"CM","Chum","02E",2011,38615,1.06401213288333,41086.82851129,1.30816032784424,53748.1590554091,1.5,80622.2385831136,0,0,80622.2385831136,0,0,80622.2385831136,3,4.69919453498209,3.8221614687243
"CM","Chum","02E",2012,89049,1.04037183456448,92644.0714961323,1.30816032784424,121193.298941206,1.5,181789.948411808,0,0,181789.948411808,0,0,181789.948411808,3,4.80597401225601,3.8221614687243
"CM","Chum","02E",2013,52486,1.0573354005389,55495.3058326849,1.30816032784424,72596.7574719014,1.5,108895.136207852,0,0,108895.136207852,0,0,108895.136207852,3,4.72886843422777,3.8221614687243
"CM","Chum","02E",2014,12335,4.1604357708939,51318.9752339762,1.30816032784424,67133.4474667087,1.5,100700.171200063,0,0,100700.171200063,0,0,100700.171200063,3,1.20179718552072,3.8221614687243
"CM","Chum","02E",2015,75105,1.02149005033298,76719.0102302587,1.30816032784424,100360.765574701,1.5,150541.148362051,58251,0.278990376108354,208792.148362051,58251,0.278990376108354,208792.148362051,3,4.89481028069741,3.8221614687243
"CM","Chum","02E",2016,52042,1.01738650147611,52946.82830982,1.30816032784424,69262.9402800867,1.5,103894.41042013,,,,,,,3,4.91455311501141,3.8221614687243
"CM","Chum","02E",2017,54670,1.02473846714775,56022.4519989676,1.30816032784424,73286.3491736076,1.5,109929.523760411,,,,,,,3,4.87929375181646,3.8221614687243
"CM","Chum","02W",1954,146325,1.20011579037014,175606.943025911,1.38701044594971,243568.664358235,1.5,365352.996537352,204282,0.358619117929502,569634.996537352,204282,0.358619117929502,569634.996537352,2.27777777777778,4.16626465556119,3.60487551813383
"CM","Chum","02W",1955,8200,2.05770841113071,16873.2089712718,1.38701044594971,23403.3170998465,1.5,35104.9756497697,21268,0.377272970866971,56372.9756497697,21268,0.377272970866971,56372.9756497697,2.27777777777778,2.42988752582903,3.60487551813383
